"sep=	"
Shimmer_9D70_TimestampSync_Unix_CAL	Shimmer_9D70_EMG_CH2_24BIT_CAL	
ms	mV	
1.6994525391795322E12	1.381610001914899	
1.6994525391805085E12	1.380888785627141	
1.6994525391814849E12	1.3829322317757884	
1.6994525391824614E12	1.3856968942121937	
1.6994525391834377E12	1.38353324534892	
1.699452539184414E12	1.3843746643513042	
1.6994525391853904E12	1.3825716236319094	
1.6994525391863667E12	1.379806961195504	
1.699452539187343E12	1.3829322317757884	
1.6994525391883196E12	1.385456488782941	
1.699452539189296E12	1.382812029061162	
1.6994525391902722E12	1.380888785627141	
1.6994525391912485E12	1.383172637205041	
1.6994525391922249E12	1.3832928399196673	
1.6994525391932012E12	1.3817302046295252	
1.6994525391941777E12	1.3847352724951831	
1.699452539195154E12	1.3783645286199881	
1.6994525391961304E12	1.3802877720540092	
1.6994525391971067E12	1.3805281774832618	
1.699452539198083E12	1.379085744907746	
1.6994525391990593E12	1.3774029069029776	
1.699452539200036E12	1.3784847313346145	
1.6994525392010122E12	1.3795665557662513	
1.6994525392019885E12	1.3796867584808776	
1.6994525392029648E12	1.377523109617604	
1.6994525392039412E12	1.3806483801978884	
1.6994525392049175E12	1.3819706100587779	
1.699452539205894E12	1.3818504073441515	
1.6994525392068704E12	1.379446353051625	
1.6994525392078467E12	1.3805281774832618	
1.699452539208823E12	1.3776433123322303	
1.6994525392097993E12	1.3776433123322303	
1.6994525392107756E12	1.3820908127734042	
1.6994525392117522E12	1.3837736507781726	
1.6994525392127285E12	1.3825716236319094	
1.6994525392137048E12	1.3807685829125147	
1.6994525392146812E12	1.383172637205041	
1.6994525392156575E12	1.3837736507781726	
1.6994525392166338E12	1.3843746643513042	
1.6994525392176104E12	1.3840140562074252	
1.6994525392185867E12	1.3837736507781726	
1.699452539219563E12	1.3807685829125147	
1.6994525392205393E12	1.3872595295023358	
1.6994525392215156E12	1.3855766914975673	
1.699452539222492E12	1.3826918263465358	
1.6994525392234685E12	1.385456488782941	
1.6994525392244448E12	1.3826918263465358	
1.6994525392254211E12	1.382812029061162	
1.6994525392263975E12	1.3834130426342937	
1.6994525392273738E12	1.3836534480635463	
1.69945253922835E12	1.380888785627141	
1.6994525392293267E12	1.3842544616366779	
1.699452539230303E12	1.3862979077853252	
1.6994525392312793E12	1.3844948670659305	
1.6994525392322556E12	1.3855766914975673	
1.699452539233232E12	1.3826918263465358	
1.6994525392342083E12	1.3796867584808776	
1.6994525392351848E12	1.3810089883417673	
1.6994525392361611E12	1.3814897992002726	
1.6994525392371375E12	1.3788453394784934	
1.6994525392381138E12	1.3784847313346145	
1.69945253923909E12	1.3820908127734042	
1.6994525392400667E12	1.3836534480635463	
1.699452539241043E12	1.3856968942121937	
1.6994525392420193E12	1.3846150697805568	
1.6994525392429956E12	1.3813695964856463	
1.699452539243972E12	1.3824514209172831	
1.6994525392449482E12	1.3834130426342937	
1.6994525392459248E12	1.3800473666247566	
1.6994525392469011E12	1.3825716236319094	
1.6994525392478774E12	1.3813695964856463	
1.6994525392488538E12	1.3811291910563936	
1.69945253924983E12	1.38581709692682	
1.6994525392508064E12	1.385095880639062	
1.699452539251783E12	1.3830524344904147	
1.6994525392527593E12	1.3855766914975673	
1.6994525392537356E12	1.3819706100587779	
1.699452539254712E12	1.3846150697805568	
1.6994525392556882E12	1.3807685829125147	
1.6994525392566646E12	1.3840140562074252	
1.699452539257641E12	1.3844948670659305	
1.6994525392586174E12	1.383172637205041	
1.6994525392595938E12	1.3819706100587779	
1.69945253926057E12	1.385095880639062	
1.6994525392615464E12	1.382812029061162	
1.6994525392625227E12	1.3853362860683147	
1.6994525392634993E12	1.38581709692682	
1.6994525392644756E12	1.3849756779244358	
1.699452539265452E12	1.3811291910563936	
1.6994525392664282E12	1.3855766914975673	
1.6994525392674045E12	1.387740340360841	
1.6994525392683809E12	1.3883413539339726	
1.6994525392693574E12	1.3822110154880305	
1.6994525392703337E12	1.38124939377102	
1.69945253927131E12	1.3867787186438305	
1.6994525392722864E12	1.3837736507781726	
1.6994525392732627E12	1.3846150697805568	
1.699452539274239E12	1.3842544616366779	
1.6994525392752156E12	1.381610001914899	
1.699452539276192E12	1.3853362860683147	
1.6994525392771682E12	1.3826918263465358	
1.6994525392781445E12	1.3871393267877095	
1.6994525392791208E12	1.3832928399196673	
1.6994525392800972E12	1.383893853492799	
1.6994525392810737E12	1.3834130426342937	
1.69945253928205E12	1.3796867584808776	
1.6994525392830264E12	1.3837736507781726	
1.6994525392840027E12	1.3866585159292042	
1.699452539284979E12	1.3871393267877095	
1.6994525392859553E12	1.38581709692682	
1.699452539286932E12	1.3853362860683147	
1.6994525392879082E12	1.3878605430754674	
1.6994525392888845E12	1.3837736507781726	
1.6994525392898608E12	1.3852160833536884	
1.6994525392908372E12	1.38353324534892	
1.6994525392918135E12	1.3856968942121937	
1.69945253929279E12	1.385095880639062	
1.6994525392937664E12	1.386177705070699	
1.6994525392947427E12	1.3864181104999516	
1.699452539295719E12	1.3800473666247566	
1.6994525392966953E12	1.3842544616366779	
1.6994525392976716E12	1.3804079747686355	
1.6994525392986482E12	1.3864181104999516	
1.6994525392996245E12	1.385456488782941	
1.6994525393006008E12	1.385456488782941	
1.6994525393015771E12	1.390024191938741	
1.6994525393025535E12	1.3867787186438305	
1.6994525393035298E12	1.38124939377102	
1.6994525393045063E12	1.387740340360841	
1.6994525393054827E12	1.3849756779244358	
1.699452539306459E12	1.3865383132145779	
1.6994525393074353E12	1.38581709692682	
1.6994525393084116E12	1.3855766914975673	
1.699452539309388E12	1.3826918263465358	
1.6994525393103645E12	1.385095880639062	
1.6994525393113408E12	1.3823312182026568	
1.6994525393123171E12	1.3849756779244358	
1.6994525393132935E12	1.3859372996414463	
1.6994525393142698E12	1.3891827729363568	
1.699452539315246E12	1.3876201376462147	
1.6994525393162227E12	1.3811291910563936	
1.699452539317199E12	1.3842544616366779	
1.6994525393181753E12	1.3820908127734042	
1.6994525393191516E12	1.3874999349315884	
1.699452539320128E12	1.3826918263465358	
1.6994525393211042E12	1.3865383132145779	
1.6994525393220808E12	1.3844948670659305	
1.6994525393230571E12	1.3843746643513042	
1.6994525393240334E12	1.3846150697805568	
1.6994525393250098E12	1.3825716236319094	
1.699452539325986E12	1.3846150697805568	
1.6994525393269624E12	1.382812029061162	
1.699452539327939E12	1.3846150697805568	
1.6994525393289153E12	1.382812029061162	
1.6994525393298916E12	1.3843746643513042	
1.699452539330868E12	1.3825716236319094	
1.6994525393318442E12	1.3802877720540092	
1.6994525393328206E12	1.3867787186438305	
1.699452539333797E12	1.3817302046295252	
1.6994525393347734E12	1.3842544616366779	
1.6994525393357498E12	1.383172637205041	
1.699452539336726E12	1.3862979077853252	
1.6994525393377024E12	1.3847352724951831	
1.6994525393386787E12	1.3841342589220516	
1.6994525393396553E12	1.3887019620778516	
1.6994525393406316E12	1.3832928399196673	
1.699452539341608E12	1.3820908127734042	
1.6994525393425842E12	1.3829322317757884	
1.6994525393435605E12	1.3887019620778516	
1.6994525393445369E12	1.3864181104999516	
1.6994525393455134E12	1.3866585159292042	
1.6994525393464897E12	1.3859372996414463	
1.699452539347466E12	1.3882211512193463	
1.6994525393484424E12	1.3862979077853252	
1.6994525393494187E12	1.3830524344904147	
1.699452539350395E12	1.3847352724951831	
1.6994525393513716E12	1.3855766914975673	
1.699452539352348E12	1.3830524344904147	
1.6994525393533242E12	1.387379732216962	
1.6994525393543005E12	1.3837736507781726	
1.6994525393552769E12	1.3820908127734042	
1.6994525393562532E12	1.3859372996414463	
1.6994525393572297E12	1.3842544616366779	
1.699452539358206E12	1.3847352724951831	
1.6994525393591824E12	1.3844948670659305	
1.6994525393601587E12	1.3862979077853252	
1.699452539361135E12	1.3829322317757884	
1.6994525393621113E12	1.3865383132145779	
1.699452539363088E12	1.38353324534892	
1.6994525393640642E12	1.3866585159292042	
1.6994525393650405E12	1.3905050027972463	
1.6994525393660168E12	1.391947435372762	
1.6994525393669932E12	1.3855766914975673	
1.6994525393679695E12	1.3888221647924779	
1.699452539368946E12	1.3870191240730831	
1.6994525393699224E12	1.3867787186438305	
1.6994525393708987E12	1.3846150697805568	
1.699452539371875E12	1.3855766914975673	
1.6994525393728513E12	1.3893029756509832	
1.6994525393738276E12	1.3871393267877095	
1.6994525393748042E12	1.3865383132145779	
1.6994525393757805E12	1.3872595295023358	
1.6994525393767568E12	1.389663583794862	
1.6994525393777332E12	1.3819706100587779	
1.6994525393787095E12	1.3836534480635463	
1.6994525393796858E12	1.385456488782941	
1.6994525393806624E12	1.3879807457900937	
1.6994525393816387E12	1.3895433810802358	
1.699452539382615E12	1.3871393267877095	
1.6994525393835913E12	1.3867787186438305	
1.6994525393845676E12	1.3860575023560726	
1.699452539385544E12	1.3891827729363568	
1.6994525393865205E12	1.3871393267877095	
1.6994525393874968E12	1.3882211512193463	
1.6994525393884731E12	1.3843746643513042	
1.6994525393894495E12	1.391947435372762	
1.6994525393904258E12	1.389663583794862	
1.699452539391402E12	1.3908656109411253	
1.6994525393923787E12	1.387740340360841	
1.699452539393355E12	1.3874999349315884	
1.6994525393943313E12	1.3879807457900937	
1.6994525393953076E12	1.388461556648599	
1.699452539396284E12	1.390024191938741	
1.6994525393972603E12	1.3888221647924779	
1.6994525393982368E12	1.3895433810802358	
1.6994525393992131E12	1.3887019620778516	
1.6994525394001895E12	1.3887019620778516	
1.6994525394011658E12	1.39038480008262	
1.699452539402142E12	1.3891827729363568	
1.6994525394031184E12	1.38581709692682	
1.699452539404095E12	1.387740340360841	
1.6994525394050713E12	1.3837736507781726	
1.6994525394060476E12	1.3891827729363568	
1.699452539407024E12	1.3913464217996305	
1.6994525394080002E12	1.3885817593632253	
1.6994525394089766E12	1.3872595295023358	
1.6994525394099531E12	1.3852160833536884	
1.6994525394109294E12	1.3882211512193463	
1.6994525394119058E12	1.3912262190850042	
1.699452539412882E12	1.3908656109411253	
1.6994525394138584E12	1.387740340360841	
1.6994525394148347E12	1.3872595295023358	
1.6994525394158113E12	1.385456488782941	
1.6994525394167876E12	1.39038480008262	
1.699452539417764E12	1.3887019620778516	
1.6994525394187402E12	1.3864181104999516	
1.6994525394197166E12	1.3890625702217305	
1.6994525394206929E12	1.387740340360841	
1.6994525394216694E12	1.3917070299435095	
1.6994525394226458E12	1.3844948670659305	
1.699452539423622E12	1.3899039892241147	
1.6994525394245984E12	1.390745408226499	
1.6994525394255747E12	1.39038480008262	
1.699452539426551E12	1.3876201376462147	
1.6994525394275276E12	1.3853362860683147	
1.699452539428504E12	1.3846150697805568	
1.6994525394294802E12	1.3894231783656095	
1.6994525394304565E12	1.3855766914975673	
1.6994525394314329E12	1.3844948670659305	
1.6994525394324092E12	1.3817302046295252	
1.6994525394333857E12	1.385456488782941	
1.699452539434362E12	1.3852160833536884	
1.6994525394353384E12	1.3848554752098095	
1.6994525394363147E12	1.3874999349315884	
1.699452539437291E12	1.3842544616366779	
1.6994525394382673E12	1.3864181104999516	
1.699452539439244E12	1.3853362860683147	
1.6994525394402202E12	1.3830524344904147	
1.6994525394411965E12	1.3817302046295252	
1.6994525394421729E12	1.3846150697805568	
1.6994525394431492E12	1.386177705070699	
1.6994525394441255E12	1.382812029061162	
1.699452539445102E12	1.3810089883417673	
1.6994525394460784E12	1.3874999349315884	
1.6994525394470547E12	1.3862979077853252	
1.699452539448031E12	1.3865383132145779	
1.6994525394490073E12	1.3901443946533674	
1.6994525394499836E12	1.3882211512193463	
1.6994525394509602E12	1.385095880639062	
1.6994525394519365E12	1.3848554752098095	
1.6994525394529128E12	1.3844948670659305	
1.6994525394538892E12	1.383893853492799	
1.6994525394548655E12	1.3856968942121937	
1.6994525394558418E12	1.39038480008262	
1.6994525394568184E12	1.3883413539339726	
1.6994525394577947E12	1.3846150697805568	
1.699452539458771E12	1.390024191938741	
1.6994525394597473E12	1.3870191240730831	
1.6994525394607236E12	1.3856968942121937	
1.6994525394617E12	1.3853362860683147	
1.6994525394626765E12	1.3889423675071042	
1.6994525394636528E12	1.387740340360841	
1.6994525394646292E12	1.3887019620778516	
1.6994525394656055E12	1.387740340360841	
1.6994525394665818E12	1.3879807457900937	
1.699452539467558E12	1.3890625702217305	
1.6994525394685347E12	1.3849756779244358	
1.699452539469511E12	1.3853362860683147	
1.6994525394704873E12	1.3844948670659305	
1.6994525394714636E12	1.383172637205041	
1.69945253947244E12	1.3852160833536884	
1.6994525394734163E12	1.3859372996414463	
1.6994525394743928E12	1.3866585159292042	
1.6994525394753691E12	1.3860575023560726	
1.6994525394763455E12	1.3924282462312674	
1.6994525394773218E12	1.3882211512193463	
1.699452539478298E12	1.3885817593632253	
1.6994525394792744E12	1.3826918263465358	
1.699452539480251E12	1.3872595295023358	
1.6994525394812273E12	1.3889423675071042	
1.6994525394822036E12	1.3885817593632253	
1.69945253948318E12	1.3856968942121937	
1.6994525394841562E12	1.3899039892241147	
1.6994525394851326E12	1.3913464217996305	
1.6994525394861091E12	1.3876201376462147	
1.6994525394870854E12	1.3894231783656095	
1.6994525394880618E12	1.3876201376462147	
1.699452539489038E12	1.3883413539339726	
1.6994525394900144E12	1.3871393267877095	
1.6994525394909907E12	1.3879807457900937	
1.6994525394919673E12	1.3837736507781726	
1.6994525394929436E12	1.385095880639062	
1.69945253949392E12	1.3832928399196673	
1.6994525394948962E12	1.3832928399196673	
1.6994525394958726E12	1.3810089883417673	
1.6994525394968489E12	1.381610001914899	
1.6994525394978254E12	1.3825716236319094	
1.6994525394988018E12	1.383893853492799	
1.699452539499778E12	1.3804079747686355	
1.6994525395007544E12	1.3813695964856463	
1.6994525395017307E12	1.3818504073441515	
1.699452539502707E12	1.380888785627141	
1.6994525395036836E12	1.379806961195504	
1.69945253950466E12	1.3829322317757884	
1.6994525395056362E12	1.3836534480635463	
1.6994525395066125E12	1.383172637205041	
1.6994525395075889E12	1.3830524344904147	
1.6994525395085652E12	1.3829322317757884	
1.6994525395095417E12	1.3842544616366779	
1.699452539510518E12	1.3786049340492408	
1.6994525395114944E12	1.3825716236319094	
1.6994525395124707E12	1.3810089883417673	
1.699452539513447E12	1.3843746643513042	
1.6994525395144233E12	1.3844948670659305	
1.6994525395154E12	1.3843746643513042	
1.6994525395163762E12	1.38124939377102	
1.6994525395173525E12	1.379446353051625	
1.6994525395183289E12	1.378725136763867	
1.6994525395193052E12	1.3818504073441515	
1.6994525395202815E12	1.3860575023560726	
1.699452539521258E12	1.3842544616366779	
1.6994525395222344E12	1.382812029061162	
1.6994525395232107E12	1.3852160833536884	
1.699452539524187E12	1.3822110154880305	
1.6994525395251633E12	1.386177705070699	
1.6994525395261396E12	1.3846150697805568	
1.6994525395271162E12	1.38581709692682	
1.6994525395280925E12	1.381610001914899	
1.6994525395290688E12	1.3811291910563936	
1.6994525395300452E12	1.3841342589220516	
1.6994525395310215E12	1.383893853492799	
1.6994525395319978E12	1.3830524344904147	
1.6994525395329744E12	1.3804079747686355	
1.6994525395339507E12	1.3836534480635463	
1.699452539534927E12	1.3822110154880305	
1.6994525395359033E12	1.3834130426342937	
1.6994525395368796E12	1.379085744907746	
1.6994525395378562E12	1.3805281774832618	
1.6994525395388325E12	1.3807685829125147	
1.6994525395398088E12	1.3849756779244358	
1.6994525395407852E12	1.3843746643513042	
1.6994525395417615E12	1.38124939377102	
1.6994525395427378E12	1.3848554752098095	
1.6994525395437144E12	1.383893853492799	
1.6994525395446907E12	1.3860575023560726	
1.699452539545667E12	1.3826918263465358	
1.6994525395466433E12	1.382812029061162	
1.6994525395476196E12	1.3824514209172831	
1.699452539548596E12	1.385456488782941	
1.6994525395495725E12	1.3818504073441515	
1.6994525395505488E12	1.3811291910563936	
1.6994525395515251E12	1.3824514209172831	
1.6994525395525015E12	1.386177705070699	
1.6994525395534778E12	1.38124939377102	
1.699452539554454E12	1.3800473666247566	
1.6994525395554307E12	1.3841342589220516	
1.699452539556407E12	1.383172637205041	
1.6994525395573833E12	1.385456488782941	
1.6994525395583596E12	1.3824514209172831	
1.699452539559336E12	1.38581709692682	
1.6994525395603123E12	1.3820908127734042	
1.6994525395612888E12	1.3849756779244358	
1.6994525395622651E12	1.383893853492799	
1.6994525395632415E12	1.3885817593632253	
1.6994525395642178E12	1.3832928399196673	
1.699452539565194E12	1.3849756779244358	
1.6994525395661704E12	1.3826918263465358	
1.699452539567147E12	1.3836534480635463	
1.6994525395681233E12	1.385095880639062	
1.6994525395690996E12	1.386177705070699	
1.699452539570076E12	1.3842544616366779	
1.6994525395710522E12	1.3848554752098095	
1.6994525395720286E12	1.3836534480635463	
1.6994525395730051E12	1.3852160833536884	
1.6994525395739814E12	1.3817302046295252	
1.6994525395749578E12	1.3844948670659305	
1.699452539575934E12	1.3825716236319094	
1.6994525395769104E12	1.3825716236319094	
1.6994525395778867E12	1.3856968942121937	
1.6994525395788633E12	1.386177705070699	
1.6994525395798396E12	1.3885817593632253	
1.699452539580816E12	1.3867787186438305	
1.6994525395817922E12	1.3860575023560726	
1.6994525395827686E12	1.3871393267877095	
1.6994525395837449E12	1.385456488782941	
1.6994525395847214E12	1.3871393267877095	
1.6994525395856978E12	1.3853362860683147	
1.699452539586674E12	1.388461556648599	
1.6994525395876504E12	1.3856968942121937	
1.6994525395886267E12	1.38353324534892	
1.699452539589603E12	1.3834130426342937	
1.6994525395905796E12	1.385095880639062	
1.699452539591556E12	1.381610001914899	
1.6994525395925322E12	1.3843746643513042	
1.6994525395935085E12	1.3849756779244358	
1.6994525395944849E12	1.3778837177614829	
1.6994525395954612E12	1.3813695964856463	
1.6994525395964377E12	1.3788453394784934	
1.699452539597414E12	1.3847352724951831	
1.6994525395983904E12	1.38124939377102	
1.6994525395993667E12	1.3807685829125147	
1.699452539600343E12	1.3883413539339726	
1.6994525396013193E12	1.3822110154880305	
1.699452539602296E12	1.381610001914899	
1.6994525396032722E12	1.3870191240730831	
1.6994525396042485E12	1.3856968942121937	
1.6994525396052249E12	1.3864181104999516	
1.6994525396062012E12	1.3813695964856463	
1.6994525396071775E12	1.386177705070699	
1.699452539608154E12	1.3872595295023358	
1.6994525396091304E12	1.3856968942121937	
1.6994525396101067E12	1.3865383132145779	
1.699452539611083E12	1.3852160833536884	
1.6994525396120593E12	1.3829322317757884	
1.6994525396130356E12	1.3817302046295252	
1.6994525396140122E12	1.3820908127734042	
1.6994525396149885E12	1.3823312182026568	
1.6994525396159648E12	1.3806483801978884	
1.6994525396169412E12	1.3814897992002726	
1.6994525396179175E12	1.38353324534892	
1.6994525396188938E12	1.382812029061162	
1.6994525396198704E12	1.3855766914975673	
1.6994525396208467E12	1.3844948670659305	
1.699452539621823E12	1.3844948670659305	
1.6994525396227993E12	1.3871393267877095	
1.6994525396237756E12	1.3912262190850042	
1.699452539624752E12	1.3888221647924779	
1.6994525396257285E12	1.3899039892241147	
1.6994525396267048E12	1.3871393267877095	
1.6994525396276812E12	1.3883413539339726	
1.6994525396286575E12	1.3897837865094884	
1.6994525396296338E12	1.3879807457900937	
1.69945253963061E12	1.3848554752098095	
1.6994525396315867E12	1.3864181104999516	
1.699452539632563E12	1.38581709692682	
1.6994525396335393E12	1.379446353051625	
1.6994525396345156E12	1.3878605430754674	
1.699452539635492E12	1.3832928399196673	
1.6994525396364683E12	1.3853362860683147	
1.6994525396374448E12	1.3856968942121937	
1.6994525396384211E12	1.3865383132145779	
1.6994525396393975E12	1.3899039892241147	
1.6994525396403738E12	1.3905050027972463	
1.69945253964135E12	1.3872595295023358	
1.6994525396423264E12	1.390745408226499	
1.699452539643303E12	1.3842544616366779	
1.6994525396442793E12	1.3847352724951831	
1.6994525396452556E12	1.3859372996414463	
1.699452539646232E12	1.3846150697805568	
1.6994525396472083E12	1.3836534480635463	
1.6994525396481846E12	1.3846150697805568	
1.6994525396491611E12	1.3878605430754674	
1.6994525396501375E12	1.38353324534892	
1.6994525396511138E12	1.3872595295023358	
1.69945253965209E12	1.3841342589220516	
1.6994525396530664E12	1.38124939377102	
1.6994525396540427E12	1.3859372996414463	
1.6994525396550193E12	1.38353324534892	
1.6994525396559956E12	1.383172637205041	
1.699452539656972E12	1.3846150697805568	
1.6994525396579482E12	1.3870191240730831	
1.6994525396589246E12	1.3866585159292042	
